order_id,product_id,location_id,sales,cost,gross_profit,units
7071,2,156,10.8,3.3,7.5,3
7072,4,8,13.0,4.56,8.44,4
7073,1,8,33.75,11.7,22.05,9
7074,3,38,10.8,3.6,7.2,3
7075,2,39,7.2,2.2,5.0,2
7076,5,38,17.45,5.0,12.45,5
7077,1,42,37.5,13.0,24.5,10
7078,6,118,3.75,1.8,1.95,3
7079,2,54,25.2,7.7,17.5,7
7080,1,327,26.25,9.1,17.15,7
7081,3,2,10.8,3.6,7.2,3
7082,5,2,24.43,7.0,17.43,7
7083,1,656,11.25,3.9,7.35,3
7084,2,891,7.2,2.2,5.0,2
7085,4,186,26.0,9.12,16.88,8
7086,4,8,19.5,6.84,12.66,6
7087,4,8,13.0,4.56,8.44,4
7088,3,291,7.2,2.4,4.8,2
7089,2,291,7.2,2.2,5.0,2
7090,3,291,10.8,3.6,7.2,3
7091,1,340,30.0,10.4,19.6,8
7092,3,261,21.6,7.2,14.4,6
7093,1,390,15.0,5.2,9.8,4
7094,3,569,21.6,7.2,14.4,6
7095,1,390,7.5,2.6,4.9,2
7096,2,569,7.2,2.2,5.0,2
7097,2,3,18.0,5.5,12.5,5
7098,2,3,21.6,6.6,15.0,6
7099,4,4,6.5,2.28,4.22,2
7100,2,3,25.2,7.7,17.5,7
7101,1,4,7.5,2.6,4.9,2
7102,4,4,13.0,4.56,8.44,4
7103,3,3,14.4,4.8,9.6,4
7104,2,3,10.8,3.3,7.5,3
7105,2,762,21.6,6.6,15.0,6
7106,1,128,3.75,1.3,2.45,1
7107,2,30,18.0,5.5,12.5,5
7108,2,30,10.8,3.3,7.5,3
7109,5,3,6.98,2.0,4.98,2
7110,5,711,24.43,7.0,17.43,7
7111,2,711,10.8,3.3,7.5,3
7112,1,570,11.25,3.9,7.35,3
7113,3,874,10.8,3.6,7.2,3
7114,1,873,3.75,1.3,2.45,1
7115,3,15,3.6,1.2,2.4,1
7116,4,8,6.5,2.28,4.22,2
7117,4,8,13.0,4.56,8.44,4
7118,1,8,26.25,9.1,17.15,7
7119,4,8,16.25,5.7,10.55,5
7120,4,8,9.75,3.42,6.33,3
7121,2,2,10.8,3.3,7.5,3
7122,5,295,13.96,4.0,9.96,4
7123,3,295,3.6,1.2,2.4,1
7124,4,294,6.5,2.28,4.22,2
7125,5,2,10.47,3.0,7.47,3
7126,5,2,13.96,4.0,9.96,4
7127,1,10,7.5,2.6,4.9,2
7128,1,650,7.5,2.6,4.9,2
7129,1,650,15.0,5.2,9.8,4
7130,2,147,10.8,3.3,7.5,3
7131,1,4,11.25,3.9,7.35,3
7132,5,3,13.96,4.0,9.96,4
7133,3,169,10.8,3.6,7.2,3
7134,2,1032,14.4,4.4,10.0,4
7135,4,4,9.75,3.42,6.33,3
7136,2,3,21.6,6.6,15.0,6
7137,4,4,6.5,2.28,4.22,2
7138,2,242,10.8,3.3,7.5,3
7139,2,242,7.2,2.2,5.0,2
7140,3,242,10.8,3.6,7.2,3
7141,3,242,18.0,6.0,12.0,5
7142,3,30,18.0,6.0,12.0,5
7143,5,254,3.49,1.0,2.49,1
7144,3,254,3.6,1.2,2.4,1
7145,1,741,7.5,2.6,4.9,2
7146,3,254,7.2,2.4,4.8,2
7147,1,741,26.25,9.1,17.15,7
7148,2,132,7.2,2.2,5.0,2
7149,3,2,14.4,4.8,9.6,4
7150,3,266,14.4,4.8,9.6,4
7151,4,267,6.5,2.28,4.22,2
7152,2,266,3.6,1.1,2.5,1
7153,2,3,14.4,4.4,10.0,4
7154,4,4,6.5,2.28,4.22,2
7155,1,8,18.75,6.5,12.25,5
7156,5,38,6.98,2.0,4.98,2
7157,3,38,7.2,2.4,4.8,2
7158,2,251,21.6,6.6,15.0,6
7159,1,1,11.25,3.9,7.35,3
7160,3,162,25.2,8.4,16.8,7
7161,4,120,16.25,5.7,10.55,5
7162,4,120,13.0,4.56,8.44,4
7163,1,514,7.5,2.6,4.9,2
7164,5,513,3.49,1.0,2.49,1
7165,4,1,19.5,6.84,12.66,6
7166,3,535,10.8,3.6,7.2,3
7167,2,535,10.8,3.3,7.5,3
7168,4,42,13.0,4.56,8.44,4
7169,1,42,22.5,7.8,14.7,6
7170,4,163,9.75,3.42,6.33,3
7171,9,281,6.5,6.0,0.5,2
7172,2,3,18.0,5.5,12.5,5
7173,3,3,7.2,2.4,4.8,2
7174,5,3,6.98,2.0,4.98,2
7175,4,1023,9.75,3.42,6.33,3
7176,2,132,7.2,2.2,5.0,2
7177,2,621,21.6,6.6,15.0,6
7178,6,1085,6.25,3.0,3.25,5
7179,5,2,13.96,4.0,9.96,4
7180,4,1,6.5,2.28,4.22,2
7181,4,877,6.5,2.28,4.22,2
7182,2,3,3.6,1.1,2.5,1
7183,2,3,7.2,2.2,5.0,2
7184,3,3,3.6,1.2,2.4,1
7185,1,471,18.75,6.5,12.25,5
7186,3,339,3.6,1.2,2.4,1
7187,5,339,6.98,2.0,4.98,2
7188,3,339,25.2,8.4,16.8,7
7189,4,302,3.25,1.14,2.11,1
7190,1,354,11.25,3.9,7.35,3
7191,4,1,19.5,6.84,12.66,6
7192,3,39,18.0,6.0,12.0,5
7193,1,65,11.25,3.9,7.35,3
7194,5,901,20.94,6.0,14.94,6
7195,4,324,22.75,7.98,14.77,7
7196,4,324,13.0,4.56,8.44,4
7197,2,2,10.8,3.3,7.5,3
7198,3,20,10.8,3.6,7.2,3
7199,4,21,3.25,1.14,2.11,1
7200,2,20,25.2,7.7,17.5,7
7201,2,20,14.4,4.4,10.0,4
7202,1,21,11.25,3.9,7.35,3
7203,4,21,9.75,3.42,6.33,3
7204,2,138,7.2,2.2,5.0,2
7205,1,4,15.0,5.2,9.8,4
7206,2,3,7.2,2.2,5.0,2
7207,2,3,21.6,6.6,15.0,6
7208,4,4,6.5,2.28,4.22,2
7209,1,4,7.5,2.6,4.9,2
7210,2,3,3.6,1.1,2.5,1
7211,4,181,16.25,5.7,10.55,5
7212,3,124,7.2,2.4,4.8,2
7213,3,3,21.6,7.2,14.4,6
7214,2,3,25.2,7.7,17.5,7
7215,2,2,28.8,8.8,20.0,8
7216,3,2,21.6,7.2,14.4,6
7217,4,334,22.75,7.98,14.77,7
7218,1,546,22.5,7.8,14.7,6
7219,4,8,9.75,3.42,6.33,3
7220,5,38,17.45,5.0,12.45,5
7221,2,39,10.8,3.3,7.5,3
7222,1,91,18.75,6.5,12.25,5
7223,5,39,10.47,3.0,7.47,3
7224,3,39,18.0,6.0,12.0,5
7225,4,65,6.5,2.28,4.22,2
7226,2,32,10.8,3.3,7.5,3
7227,5,216,13.96,4.0,9.96,4
7228,5,788,13.96,4.0,9.96,4
7229,1,1086,3.75,1.3,2.45,1
7230,5,162,24.43,7.0,17.43,7
7231,4,710,13.0,4.56,8.44,4
7232,3,722,18.0,6.0,12.0,5
7233,5,722,31.41,9.0,22.41,9
7234,1,340,22.5,7.8,14.7,6
7235,3,20,18.0,6.0,12.0,5
7236,1,313,11.25,3.9,7.35,3
7237,3,180,14.4,4.8,9.6,4
7238,4,741,9.75,3.42,6.33,3
7239,2,3,3.6,1.1,2.5,1
7240,5,3,6.98,2.0,4.98,2
7241,1,546,15.0,5.2,9.8,4
7242,4,10,9.75,3.42,6.33,3
7243,1,947,15.0,5.2,9.8,4
7244,2,1087,10.8,3.3,7.5,3
7245,4,947,3.25,1.14,2.11,1
7246,3,1087,7.2,2.4,4.8,2
7247,2,151,18.0,5.5,12.5,5
7248,1,324,33.75,11.7,22.05,9
7249,2,3,25.2,7.7,17.5,7
7250,4,302,9.75,3.42,6.33,3
7251,2,228,10.8,3.3,7.5,3
7252,4,721,13.0,4.56,8.44,4
7253,4,1,3.25,1.14,2.11,1
7254,1,1,11.25,3.9,7.35,3
7255,2,2,7.2,2.2,5.0,2
7256,3,44,10.8,3.6,7.2,3
7257,1,65,15.0,5.2,9.8,4
7258,5,39,20.94,6.0,14.94,6
7259,1,65,37.5,13.0,24.5,10
7260,5,39,6.98,2.0,4.98,2
7261,4,65,9.75,3.42,6.33,3
7262,1,313,3.75,1.3,2.45,1
7263,1,8,11.25,3.9,7.35,3
7264,5,916,6.98,2.0,4.98,2
7265,3,916,21.6,7.2,14.4,6
7266,2,916,18.0,5.5,12.5,5
7267,3,916,7.2,2.4,4.8,2
7268,4,822,42.25,14.82,27.43,13
7269,2,333,18.0,5.5,12.5,5
7270,3,333,10.8,3.6,7.2,3
7271,2,685,18.0,5.5,12.5,5
7272,3,1088,18.0,6.0,12.0,5
7273,1,8,7.5,2.6,4.9,2
7274,3,38,21.6,7.2,14.4,6
7275,1,628,15.0,5.2,9.8,4
7276,3,1089,10.8,3.6,7.2,3
7277,4,1090,9.75,3.42,6.33,3
7278,5,499,6.98,2.0,4.98,2
7279,3,43,21.6,7.2,14.4,6
7280,4,564,29.25,10.26,18.99,9
7281,2,43,7.2,2.2,5.0,2
7282,4,430,9.75,3.42,6.33,3
7283,1,4,15.0,5.2,9.8,4
7284,4,4,9.75,3.42,6.33,3
7285,1,4,26.25,9.1,17.15,7
7286,3,3,7.2,2.4,4.8,2
7287,2,3,7.2,2.2,5.0,2
7288,1,1091,11.25,3.9,7.35,3
7289,5,364,6.98,2.0,4.98,2
7290,5,364,10.47,3.0,7.47,3
7291,2,364,3.6,1.1,2.5,1
7292,5,3,17.45,5.0,12.45,5
7293,5,71,24.43,7.0,17.43,7
7294,13,1092,4.5,2.7,1.8,3
7295,4,59,13.0,4.56,8.44,4
7296,6,1093,3.75,1.8,1.95,3
7297,3,32,7.2,2.4,4.8,2
7298,5,44,20.94,6.0,14.94,6
7299,1,45,11.25,3.9,7.35,3
7300,5,32,27.92,8.0,19.92,8
7301,1,42,11.25,3.9,7.35,3
7302,2,619,18.0,5.5,12.5,5
7303,1,960,7.5,2.6,4.9,2
7304,5,694,10.47,3.0,7.47,3
7305,2,694,10.8,3.3,7.5,3
7306,3,1094,10.8,3.6,7.2,3
7307,4,1095,13.0,4.56,8.44,4
7308,4,1095,6.5,2.28,4.22,2
7309,5,39,13.96,4.0,9.96,4
7310,4,1,3.25,1.14,2.11,1
7311,3,3,10.8,3.6,7.2,3
7312,5,3,24.43,7.0,17.43,7
7313,7,1096,4.5,2.4,2.1,3
7314,2,435,10.8,3.3,7.5,3
7315,4,4,6.5,2.28,4.22,2
7316,2,3,7.2,2.2,5.0,2
7317,3,32,7.2,2.4,4.8,2
7318,4,42,29.25,10.26,18.99,9
7319,9,309,6.5,6.0,0.5,2
7320,3,1097,7.2,2.4,4.8,2
7321,8,135,60.0,30.0,30.0,3
7322,2,1032,7.2,2.2,5.0,2
7323,5,1032,10.47,3.0,7.47,3
7324,1,1084,7.5,2.6,4.9,2
7325,3,1032,18.0,6.0,12.0,5
7326,1,1084,11.25,3.9,7.35,3
7327,5,1032,31.41,9.0,22.41,9
7328,3,1032,25.2,8.4,16.8,7
7329,3,1032,3.6,1.2,2.4,1
7330,2,1032,10.8,3.3,7.5,3
7331,3,1032,10.8,3.6,7.2,3
7332,4,1084,9.75,3.42,6.33,3
7333,2,603,25.2,7.7,17.5,7
7334,5,603,13.96,4.0,9.96,4
7335,4,571,22.75,7.98,14.77,7
7336,5,603,3.49,1.0,2.49,1
7337,4,571,9.75,3.42,6.33,3
7338,4,571,6.5,2.28,4.22,2
7339,4,18,22.75,7.98,14.77,7
7340,2,19,25.2,7.7,17.5,7
7341,5,19,17.45,5.0,12.45,5
7342,1,551,11.25,3.9,7.35,3
7343,4,551,16.25,5.7,10.55,5
7344,5,113,6.98,2.0,4.98,2
7345,1,76,11.25,3.9,7.35,3
7346,1,76,7.5,2.6,4.9,2
7347,2,1098,10.8,3.3,7.5,3
7348,2,272,14.4,4.4,10.0,4
7349,2,272,10.8,3.3,7.5,3
7350,5,272,10.47,3.0,7.47,3
7351,1,570,15.0,5.2,9.8,4
7352,2,272,32.4,9.9,22.5,9
7353,4,570,16.25,5.7,10.55,5
7354,5,2,3.49,1.0,2.49,1
7355,5,446,6.98,2.0,4.98,2
7356,5,261,3.49,1.0,2.49,1
7357,4,340,16.25,5.7,10.55,5
7358,4,340,6.5,2.28,4.22,2
7359,2,1099,18.0,5.5,12.5,5
7360,5,1099,13.96,4.0,9.96,4
7361,1,1100,11.25,3.9,7.35,3
7362,2,1099,3.6,1.1,2.5,1
7363,5,38,3.49,1.0,2.49,1
7364,4,8,9.75,3.42,6.33,3
7365,5,38,17.45,5.0,12.45,5
7366,3,38,7.2,2.4,4.8,2
7367,4,8,26.0,9.12,16.88,8
7368,3,38,10.8,3.6,7.2,3
7369,5,38,38.39,11.0,27.39,11
7370,3,39,7.2,2.4,4.8,2
7371,5,39,27.92,8.0,19.92,8
7372,5,39,6.98,2.0,4.98,2
7373,3,39,14.4,4.8,9.6,4
7374,2,39,7.2,2.2,5.0,2
7375,3,39,3.6,1.2,2.4,1
7376,5,38,13.96,4.0,9.96,4
7377,4,8,6.5,2.28,4.22,2
7378,1,91,18.75,6.5,12.25,5
7379,2,46,25.2,7.7,17.5,7
7380,4,51,6.5,2.28,4.22,2
7381,3,206,7.2,2.4,4.8,2
7382,3,3,18.0,6.0,12.0,5
7383,2,32,10.8,3.3,7.5,3
7384,3,32,21.6,7.2,14.4,6
7385,4,42,22.75,7.98,14.77,7
7386,1,42,15.0,5.2,9.8,4
7387,2,400,3.6,1.1,2.5,1
7388,1,102,15.0,5.2,9.8,4
7389,2,747,7.2,2.2,5.0,2
7390,2,747,25.2,7.7,17.5,7
7391,3,747,10.8,3.6,7.2,3
7392,4,355,6.5,2.28,4.22,2
7393,5,1101,13.96,4.0,9.96,4
7394,5,1102,6.98,2.0,4.98,2
7395,2,1102,7.2,2.2,5.0,2
7396,1,259,7.5,2.6,4.9,2
7397,1,305,26.25,9.1,17.15,7
7398,9,222,3.25,3.0,0.25,1
7399,2,38,21.6,6.6,15.0,6
7400,2,44,18.0,5.5,12.5,5
7401,2,261,10.8,3.3,7.5,3
7402,4,91,6.5,2.28,4.22,2
7403,4,313,13.0,4.56,8.44,4
7404,3,180,7.2,2.4,4.8,2
7405,4,313,3.25,1.14,2.11,1
7406,2,180,7.2,2.2,5.0,2
7407,2,992,10.8,3.3,7.5,3
7408,2,992,25.2,7.7,17.5,7
7409,5,992,6.98,2.0,4.98,2
7410,3,992,10.8,3.6,7.2,3
7411,1,351,33.75,11.7,22.05,9
7412,5,2,10.47,3.0,7.47,3
7413,5,2,13.96,4.0,9.96,4
7414,5,2,3.49,1.0,2.49,1
7415,3,794,3.6,1.2,2.4,1
7416,4,793,13.0,4.56,8.44,4
7417,1,8,18.75,6.5,12.25,5
7418,3,38,25.2,8.4,16.8,7
7419,3,38,18.0,6.0,12.0,5
7420,1,297,3.75,1.3,2.45,1
7421,5,38,6.98,2.0,4.98,2
7422,5,3,6.98,2.0,4.98,2
7423,3,3,25.2,8.4,16.8,7
7424,5,1024,27.92,8.0,19.92,8
7425,2,3,10.8,3.3,7.5,3
7426,1,1103,3.75,1.3,2.45,1
7427,1,42,11.25,3.9,7.35,3
7428,5,32,10.47,3.0,7.47,3
7429,3,32,18.0,6.0,12.0,5
7430,1,290,7.5,2.6,4.9,2
7431,2,515,21.6,6.6,15.0,6
7432,2,370,7.2,2.2,5.0,2
7433,2,370,14.4,4.4,10.0,4
7434,5,271,6.98,2.0,4.98,2
7435,5,44,6.98,2.0,4.98,2
7436,1,781,15.0,5.2,9.8,4
7437,4,781,6.5,2.28,4.22,2
7438,2,422,21.6,6.6,15.0,6
7439,4,781,19.5,6.84,12.66,6
7440,2,2,10.8,3.3,7.5,3
7441,3,1104,10.8,3.6,7.2,3
7442,4,65,9.75,3.42,6.33,3
7443,4,65,19.5,6.84,12.66,6
7444,4,21,16.25,5.7,10.55,5
7445,4,21,13.0,4.56,8.44,4
7446,2,3,3.6,1.1,2.5,1
7447,2,441,18.0,5.5,12.5,5
7448,3,71,14.4,4.8,9.6,4
7449,4,163,9.75,3.42,6.33,3
7450,4,163,22.75,7.98,14.77,7
7451,5,162,20.94,6.0,14.94,6
7452,5,727,17.45,5.0,12.45,5
7453,5,39,10.47,3.0,7.47,3
7454,3,39,18.0,6.0,12.0,5
7455,5,441,24.43,7.0,17.43,7
7456,4,45,3.25,1.14,2.11,1
7457,5,800,13.96,4.0,9.96,4
7458,2,535,7.2,2.2,5.0,2
7459,2,535,25.2,7.7,17.5,7
7460,4,559,6.5,2.28,4.22,2
7461,3,30,10.8,3.6,7.2,3
7462,2,30,10.8,3.3,7.5,3
7463,2,30,18.0,5.5,12.5,5
7464,1,971,18.75,6.5,12.25,5
7465,4,4,3.25,1.14,2.11,1
7466,4,4,22.75,7.98,14.77,7
7467,5,38,6.98,2.0,4.98,2
7468,4,8,16.25,5.7,10.55,5
7469,2,38,3.6,1.1,2.5,1
7470,2,39,18.0,5.5,12.5,5
7471,1,65,11.25,3.9,7.35,3
7472,2,3,7.2,2.2,5.0,2
7473,3,433,28.8,9.6,19.2,8
7474,6,817,3.75,1.8,1.95,3
7475,4,205,16.25,5.7,10.55,5
7476,4,205,6.5,2.28,4.22,2
7477,5,125,10.47,3.0,7.47,3
7478,5,180,6.98,2.0,4.98,2
7479,2,38,7.2,2.2,5.0,2
7480,2,2,10.8,3.3,7.5,3
7481,1,1,11.25,3.9,7.35,3
7482,3,2,21.6,7.2,14.4,6
7483,1,1,22.5,7.8,14.7,6
7484,5,421,3.49,1.0,2.49,1
7485,1,852,3.75,1.3,2.45,1
7486,2,1105,18.0,5.5,12.5,5
7487,5,71,13.96,4.0,9.96,4
7488,4,4,3.25,1.14,2.11,1
7489,3,202,10.8,3.6,7.2,3
7490,3,202,14.4,4.8,9.6,4
7491,4,45,9.75,3.42,6.33,3
7492,4,45,13.0,4.56,8.44,4
7493,3,44,10.8,3.6,7.2,3
7494,1,926,18.75,6.5,12.25,5
7495,1,926,15.0,5.2,9.8,4
7496,4,926,16.25,5.7,10.55,5
7497,4,926,6.5,2.28,4.22,2
7498,5,308,24.43,7.0,17.43,7
7499,3,308,7.2,2.4,4.8,2
7500,5,308,10.47,3.0,7.47,3
7501,4,205,9.75,3.42,6.33,3
7502,4,205,16.25,5.7,10.55,5
7503,4,55,16.25,5.7,10.55,5
7504,3,132,14.4,4.8,9.6,4
7505,4,55,9.75,3.42,6.33,3
7506,3,646,3.6,1.2,2.4,1
7507,3,646,7.2,2.4,4.8,2
7508,1,302,11.25,3.9,7.35,3
7509,2,156,14.4,4.4,10.0,4
7510,2,156,7.2,2.2,5.0,2
7511,1,1106,11.25,3.9,7.35,3
7512,2,239,7.2,2.2,5.0,2
7513,5,1107,10.47,3.0,7.47,3
7514,5,132,6.98,2.0,4.98,2
7515,1,55,7.5,2.6,4.9,2
7516,2,132,21.6,6.6,15.0,6
7517,4,65,16.25,5.7,10.55,5
7518,5,39,6.98,2.0,4.98,2
7519,2,218,10.8,3.3,7.5,3
7520,3,218,14.4,4.8,9.6,4
7521,2,218,3.6,1.1,2.5,1
7522,5,218,3.49,1.0,2.49,1
7523,1,1108,11.25,3.9,7.35,3
7524,2,754,21.6,6.6,15.0,6
7525,5,754,10.47,3.0,7.47,3
7526,1,1108,15.0,5.2,9.8,4
7527,2,151,10.8,3.3,7.5,3
7528,4,324,6.5,2.28,4.22,2
7529,4,324,9.75,3.42,6.33,3
7530,5,2,13.96,4.0,9.96,4
7531,4,1,22.75,7.98,14.77,7
7532,4,1,9.75,3.42,6.33,3
7533,4,42,9.75,3.42,6.33,3
7534,4,42,6.5,2.28,4.22,2
7535,5,32,13.96,4.0,9.96,4
7536,2,714,25.2,7.7,17.5,7
7537,2,328,21.6,6.6,15.0,6
7538,2,328,18.0,5.5,12.5,5
7539,2,168,10.8,3.3,7.5,3
7540,1,354,7.5,2.6,4.9,2
7541,4,354,6.5,2.28,4.22,2
7542,4,1109,22.75,7.98,14.77,7
7543,2,38,14.4,4.4,10.0,4
7544,2,38,10.8,3.3,7.5,3
7545,4,8,16.25,5.7,10.55,5
7546,3,30,10.8,3.6,7.2,3
7547,5,30,10.47,3.0,7.47,3
7548,3,30,21.6,7.2,14.4,6
7549,4,128,9.75,3.42,6.33,3
7550,3,44,14.4,4.8,9.6,4
7551,5,162,24.43,7.0,17.43,7
7552,4,856,22.75,7.98,14.77,7
7553,5,365,17.45,5.0,12.45,5
7554,5,365,6.98,2.0,4.98,2
7555,6,358,2.5,1.2,1.3,2
7556,11,1092,7.5,3.0,4.5,2
7557,1,102,7.5,2.6,4.9,2
7558,3,54,18.0,6.0,12.0,5
7559,4,102,6.5,2.28,4.22,2
7560,3,54,7.2,2.4,4.8,2
7561,4,1110,16.25,5.7,10.55,5
7562,10,1111,40.0,8.0,32.0,4
7563,5,916,10.47,3.0,7.47,3
7564,5,605,17.45,5.0,12.45,5
7565,2,605,14.4,4.4,10.0,4
7566,4,42,16.25,5.7,10.55,5
7567,5,32,10.47,3.0,7.47,3
7568,4,42,9.75,3.42,6.33,3
7569,5,39,31.41,9.0,22.41,9
7570,1,91,11.25,3.9,7.35,3
7571,1,91,26.25,9.1,17.15,7
7572,3,20,7.2,2.4,4.8,2
7573,5,3,17.45,5.0,12.45,5
7574,4,8,6.5,2.28,4.22,2
7575,3,38,18.0,6.0,12.0,5
7576,3,567,7.2,2.4,4.8,2
7577,5,1112,6.98,2.0,4.98,2
7578,5,71,13.96,4.0,9.96,4
7579,1,42,26.25,9.1,17.15,7
7580,2,32,18.0,5.5,12.5,5
7581,1,123,3.75,1.3,2.45,1
7582,2,72,18.0,5.5,12.5,5
7583,3,308,10.8,3.6,7.2,3
7584,5,308,17.45,5.0,12.45,5
7585,3,38,7.2,2.4,4.8,2
7586,1,1113,7.5,2.6,4.9,2
7587,6,1114,2.5,1.2,1.3,2
7588,4,323,16.25,5.7,10.55,5
7589,4,323,26.0,9.12,16.88,8
7590,9,1115,26.0,24.0,2.0,8
7591,5,661,6.98,2.0,4.98,2
7592,2,3,14.4,4.4,10.0,4
7593,5,44,10.47,3.0,7.47,3
7594,2,3,18.0,5.5,12.5,5
7595,8,224,100.0,50.0,50.0,5
7596,3,3,3.6,1.2,2.4,1
7597,1,4,11.25,3.9,7.35,3
7598,4,584,3.25,1.14,2.11,1
7599,4,885,6.5,2.28,4.22,2
7600,5,39,13.96,4.0,9.96,4
7601,1,1116,7.5,2.6,4.9,2
7602,2,1117,7.2,2.2,5.0,2
7603,5,1117,24.43,7.0,17.43,7
7604,5,1117,17.45,5.0,12.45,5
7605,4,8,22.75,7.98,14.77,7
7606,15,161,22.5,5.0,17.5,5
7607,3,105,10.8,3.6,7.2,3
7608,4,305,26.0,9.12,16.88,8
7609,2,2,28.8,8.8,20.0,8
7610,2,202,7.2,2.2,5.0,2
7611,5,39,20.94,6.0,14.94,6
7612,2,39,25.2,7.7,17.5,7
7613,6,118,15.0,7.2,7.8,12
7614,1,65,11.25,3.9,7.35,3
7615,2,39,21.6,6.6,15.0,6
7616,1,111,7.5,2.6,4.9,2
7617,4,451,3.25,1.14,2.11,1
7618,5,71,13.96,4.0,9.96,4
7619,5,226,6.98,2.0,4.98,2
7620,2,226,7.2,2.2,5.0,2
7621,2,226,10.8,3.3,7.5,3
7622,4,312,22.75,7.98,14.77,7
7623,1,312,11.25,3.9,7.35,3
7624,2,147,10.8,3.3,7.5,3
7625,3,506,7.2,2.4,4.8,2
7626,1,354,22.5,7.8,14.7,6
7627,2,138,7.2,2.2,5.0,2
7628,2,138,50.4,15.4,35.0,14
7629,1,354,11.25,3.9,7.35,3
7630,5,617,3.49,1.0,2.49,1
7631,5,617,10.47,3.0,7.47,3
7632,5,44,6.98,2.0,4.98,2
7633,3,533,25.2,8.4,16.8,7
7634,5,533,6.98,2.0,4.98,2
7635,1,177,11.25,3.9,7.35,3
7636,3,180,3.6,1.2,2.4,1
7637,1,471,7.5,2.6,4.9,2
7638,1,471,22.5,7.8,14.7,6
7639,2,874,14.4,4.4,10.0,4
7640,1,128,7.5,2.6,4.9,2
7641,1,1118,11.25,3.9,7.35,3
7642,5,800,10.47,3.0,7.47,3
7643,5,191,17.45,5.0,12.45,5
7644,2,191,7.2,2.2,5.0,2
7645,3,191,32.4,10.8,21.6,9
7646,5,2,10.47,3.0,7.47,3
7647,4,1,16.25,5.7,10.55,5
7648,1,1,7.5,2.6,4.9,2
7649,4,1,32.5,11.4,21.1,10
7650,2,2,3.6,1.1,2.5,1
7651,2,44,10.8,3.3,7.5,3
7652,2,1105,18.0,5.5,12.5,5
7653,2,1105,10.8,3.3,7.5,3
7654,4,852,22.75,7.98,14.77,7
7655,2,38,25.2,7.7,17.5,7
7656,5,38,10.47,3.0,7.47,3
7657,2,512,3.6,1.1,2.5,1
7658,4,51,22.75,7.98,14.77,7
7659,4,51,16.25,5.7,10.55,5
7660,1,51,3.75,1.3,2.45,1
7661,1,51,11.25,3.9,7.35,3
7662,2,602,14.4,4.4,10.0,4
7663,2,1119,18.0,5.5,12.5,5
7664,4,1120,3.25,1.14,2.11,1
7665,5,1119,10.47,3.0,7.47,3
7666,1,21,11.25,3.9,7.35,3
7667,3,3,7.2,2.4,4.8,2
7668,1,8,15.0,5.2,9.8,4
7669,4,456,13.0,4.56,8.44,4
7670,4,42,9.75,3.42,6.33,3
7671,1,570,30.0,10.4,19.6,8
7672,4,1121,13.0,4.56,8.44,4
7673,1,65,18.75,6.5,12.25,5
7674,4,1122,9.75,3.42,6.33,3
7675,5,2,20.94,6.0,14.94,6
7676,5,2,10.47,3.0,7.47,3
7677,1,50,18.75,6.5,12.25,5
7678,4,50,9.75,3.42,6.33,3
7679,5,3,20.94,6.0,14.94,6
7680,1,4,26.25,9.1,17.15,7
7681,4,1123,6.5,2.28,4.22,2
7682,4,1123,19.5,6.84,12.66,6
7683,4,42,6.5,2.28,4.22,2
7684,3,71,3.6,1.2,2.4,1
7685,4,91,6.5,2.28,4.22,2
7686,2,71,10.8,3.3,7.5,3
7687,4,1124,6.5,2.28,4.22,2
7688,2,1125,10.8,3.3,7.5,3
7689,1,1124,30.0,10.4,19.6,8
7690,4,1124,9.75,3.42,6.33,3
7691,4,17,6.5,2.28,4.22,2
7692,3,593,7.2,2.4,4.8,2
7693,5,1126,17.45,5.0,12.45,5
7694,4,65,22.75,7.98,14.77,7
7695,4,452,9.75,3.42,6.33,3
7696,3,306,7.2,2.4,4.8,2
7697,4,8,9.75,3.42,6.33,3
7698,4,4,16.25,5.7,10.55,5
7699,5,44,27.92,8.0,19.92,8
7700,2,44,18.0,5.5,12.5,5
7701,2,686,21.6,6.6,15.0,6
7702,5,71,3.49,1.0,2.49,1
7703,3,71,18.0,6.0,12.0,5
7704,1,91,7.5,2.6,4.9,2
7705,3,71,3.6,1.2,2.4,1
7706,5,291,3.49,1.0,2.49,1
7707,2,291,28.8,8.8,20.0,8
7708,3,291,25.2,8.4,16.8,7
7709,2,291,7.2,2.2,5.0,2
7710,3,81,14.4,4.8,9.6,4
7711,5,725,6.98,2.0,4.98,2
7712,4,726,9.75,3.42,6.33,3
7713,5,725,17.45,5.0,12.45,5
7714,5,725,20.94,6.0,14.94,6
7715,1,128,7.5,2.6,4.9,2
7716,2,30,18.0,5.5,12.5,5
7717,4,128,26.0,9.12,16.88,8
7718,5,30,27.92,8.0,19.92,8
7719,4,128,3.25,1.14,2.11,1
7720,3,30,28.8,9.6,19.2,8
7721,2,39,3.6,1.1,2.5,1
7722,2,641,7.2,2.2,5.0,2
7723,5,64,3.49,1.0,2.49,1
7724,5,2,10.47,3.0,7.47,3
7725,2,2,3.6,1.1,2.5,1
7726,3,2,14.4,4.8,9.6,4
7727,4,1,22.75,7.98,14.77,7
7728,2,458,10.8,3.3,7.5,3
7729,4,69,16.25,5.7,10.55,5
7730,3,47,10.8,3.6,7.2,3
7731,1,584,26.25,9.1,17.15,7
7732,2,132,10.8,3.3,7.5,3
