order_date,ship_date,city,state_province,division,region,product_name,sales,units,gross_profit,cost,factory,coli_index,product_id,location_id,factory_name
2023-03-20,2023-03-20,Evanston,Illinois,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,94.7,5,380,Lot's O' Nuts
2024-09-22,2024-09-23,Smyrna,Georgia,Chocolate,Gulf,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,92.5,4,1084,Wicked Choccy's
2024-09-22,2024-09-23,Smyrna,Georgia,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,92.5,1,1084,Wicked Choccy's
2024-11-03,2024-11-04,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,97.2,2,39,Lot's O' Nuts
2021-07-14,2021-07-17,Phoenix,Arizona,Chocolate,Pacific,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,110.7,3,46,Lot's O' Nuts
2021-11-29,2021-12-02,New York City,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,125.1,2,3,Lot's O' Nuts
2021-11-30,2021-12-02,Avondale,Arizona,Chocolate,Pacific,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,110.7,4,940,Wicked Choccy's
2021-11-30,2021-12-02,Avondale,Arizona,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,110.7,2,75,Lot's O' Nuts
2021-12-12,2021-12-13,Miami,Florida,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,102.2,2,156,Lot's O' Nuts
2022-01-13,2022-01-13,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,142.3,4,8,Wicked Choccy's
2022-01-13,2022-01-13,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,Wicked Choccy's,142.3,1,8,Wicked Choccy's
2022-01-13,2022-01-13,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,142.3,3,38,Lot's O' Nuts
2022-06-16,2022-06-16,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,97.2,2,39,Lot's O' Nuts
2023-04-14,2023-04-14,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,142.3,5,38,Lot's O' Nuts
2024-09-24,2024-09-24,Seattle,Washington,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,37.5,10,24.5,13.0,Wicked Choccy's,114.1,1,42,Wicked Choccy's
2021-11-23,2021-11-24,Philadelphia,Pennsylvania,Other,Atlantic,Wonka Gum,3.75,3,1.95,1.8,Secret Factory,97.2,6,118,Secret Factory
2023-02-11,2023-02-11,Tulsa,Oklahoma,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,86.0,2,54,Lot's O' Nuts
2021-12-31,2021-12-31,Watertown,New York,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,125.1,1,327,Wicked Choccy's
2023-11-10,2023-11-10,San Francisco,California,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,142.3,3,2,Lot's O' Nuts
2023-11-10,2023-11-10,San Francisco,California,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot's O' Nuts,142.3,5,2,Lot's O' Nuts
2023-11-27,2023-11-28,Westfield,New Jersey,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,115.1,1,656,Wicked Choccy's
2024-12-28,2024-12-28,Loveland,Colorado,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,102.7,2,891,Lot's O' Nuts
2021-04-08,2021-04-09,Chandler,Arizona,Chocolate,Pacific,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,Wicked Choccy's,110.7,4,186,Wicked Choccy's
2022-08-01,2022-08-03,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,142.3,4,8,Wicked Choccy's
2022-08-01,2022-08-03,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,142.3,4,8,Wicked Choccy's
2021-05-05,2021-05-05,Richmond,Kentucky,Chocolate,Gulf,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,92.5,3,291,Lot's O' Nuts
2021-05-05,2021-05-05,Richmond,Kentucky,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,92.5,2,291,Lot's O' Nuts
2021-05-05,2021-05-05,Richmond,Kentucky,Chocolate,Gulf,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,92.5,3,291,Lot's O' Nuts
2022-04-07,2022-04-07,San Antonio,Texas,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,30.0,8,19.6,10.4,Wicked Choccy's,92.1,1,340,Wicked Choccy's
2022-04-07,2022-04-07,San Antonio,Texas,Chocolate,Interior,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,92.1,3,261,Lot's O' Nuts
2022-06-15,2022-06-16,Gilbert,Arizona,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,110.7,1,390,Wicked Choccy's
2022-06-15,2022-06-16,Gilbert,Arizona,Chocolate,Pacific,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,110.7,3,569,Lot's O' Nuts
2022-06-15,2022-06-16,Gilbert,Arizona,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,110.7,1,390,Wicked Choccy's
2022-06-15,2022-06-16,Gilbert,Arizona,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,110.7,2,569,Lot's O' Nuts
2022-09-17,2022-09-19,New York City,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,125.1,2,3,Lot's O' Nuts
2022-09-17,2022-09-19,New York City,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,125.1,2,3,Lot's O' Nuts
2022-09-17,2022-09-19,New York City,New York,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,125.1,4,4,Wicked Choccy's
2022-09-17,2022-09-19,New York City,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,125.1,2,3,Lot's O' Nuts
2022-09-17,2022-09-19,New York City,New York,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,125.1,1,4,Wicked Choccy's
2022-09-17,2022-09-19,New York City,New York,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,125.1,4,4,Wicked Choccy's
2022-09-17,2022-09-19,New York City,New York,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,125.1,3,3,Lot's O' Nuts
2022-09-17,2022-09-19,New York City,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,125.1,2,3,Lot's O' Nuts
2021-09-20,2021-09-21,Bloomington,Illinois,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,94.7,2,762,Lot's O' Nuts
2022-08-27,2022-08-28,San Diego,California,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,142.3,1,128,Wicked Choccy's
2022-08-27,2022-08-28,San Diego,California,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,142.3,2,30,Lot's O' Nuts
2022-08-27,2022-08-28,San Diego,California,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,142.3,2,30,Lot's O' Nuts
2022-09-26,2022-09-26,New York City,New York,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,125.1,5,3,Lot's O' Nuts
2023-06-30,2023-06-30,Sandy Springs,Georgia,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot's O' Nuts,92.5,5,711,Lot's O' Nuts
2023-06-30,2023-06-30,Sandy Springs,Georgia,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,92.5,2,711,Lot's O' Nuts
2023-11-09,2023-11-10,Oakland,California,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,142.3,1,570,Wicked Choccy's
2024-06-17,2024-06-17,Olympia,Washington,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,114.1,3,874,Lot's O' Nuts
2024-06-17,2024-06-17,Olympia,Washington,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,114.1,1,873,Wicked Choccy's
2023-06-26,2023-06-29,Atlanta,Georgia,Chocolate,Gulf,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,92.5,3,15,Lot's O' Nuts
2023-11-03,2023-11-03,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,142.3,4,8,Wicked Choccy's
2023-11-03,2023-11-03,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,142.3,4,8,Wicked Choccy's
2023-11-03,2023-11-03,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,142.3,1,8,Wicked Choccy's
2023-11-03,2023-11-03,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,142.3,4,8,Wicked Choccy's
2023-12-29,2023-12-29,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,142.3,4,8,Wicked Choccy's
2024-09-02,2024-09-03,San Francisco,California,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,142.3,2,2,Lot's O' Nuts
2024-09-07,2024-09-07,Edmonds,Washington,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,114.1,5,295,Lot's O' Nuts
2024-09-07,2024-09-07,Edmonds,Washington,Chocolate,Pacific,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,114.1,3,295,Lot's O' Nuts
2024-09-07,2024-09-07,Edmonds,Washington,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,114.1,4,294,Wicked Choccy's
2021-05-09,2021-05-11,San Francisco,California,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,142.3,5,2,Lot's O' Nuts
2021-05-09,2021-05-11,San Francisco,California,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,142.3,5,2,Lot's O' Nuts
2021-07-21,2021-07-23,Omaha,Nebraska,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,92.6,1,10,Wicked Choccy's
2022-04-19,2022-04-21,Carrollton,Texas,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,92.1,1,650,Wicked Choccy's
2022-04-19,2022-04-21,Carrollton,Texas,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,92.1,1,650,Wicked Choccy's
2022-07-27,2022-07-29,Louisville,Kentucky,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,92.5,2,147,Lot's O' Nuts
2023-02-15,2023-02-18,New York City,New York,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,125.1,1,4,Wicked Choccy's
2023-02-15,2023-02-18,New York City,New York,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,125.1,5,3,Lot's O' Nuts
2023-03-08,2023-03-08,Glendale,Arizona,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,110.7,3,169,Lot's O' Nuts
2023-04-08,2023-04-10,Smyrna,Georgia,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,92.5,2,1032,Lot's O' Nuts
2023-09-01,2023-09-03,New York City,New York,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,125.1,4,4,Wicked Choccy's
2023-09-01,2023-09-03,New York City,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,125.1,2,3,Lot's O' Nuts
2023-09-01,2023-09-03,New York City,New York,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,125.1,4,4,Wicked Choccy's
2023-10-28,2023-10-28,Boynton Beach,Florida,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,102.2,2,242,Lot's O' Nuts
2023-10-28,2023-10-28,Boynton Beach,Florida,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,102.2,2,242,Lot's O' Nuts
2023-10-28,2023-10-28,Boynton Beach,Florida,Chocolate,Gulf,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,102.2,3,242,Lot's O' Nuts
2023-10-28,2023-10-28,Boynton Beach,Florida,Chocolate,Gulf,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,102.2,3,242,Lot's O' Nuts
2023-11-18,2023-11-18,San Diego,California,Chocolate,Pacific,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,142.3,3,30,Lot's O' Nuts
2024-09-29,2024-09-29,Bakersfield,California,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,142.3,5,254,Lot's O' Nuts
2024-09-29,2024-09-29,Bakersfield,California,Chocolate,Pacific,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,142.3,3,254,Lot's O' Nuts
2024-09-29,2024-09-29,Bakersfield,California,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,142.3,1,741,Wicked Choccy's
2024-09-29,2024-09-29,Bakersfield,California,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,142.3,3,254,Lot's O' Nuts
2024-09-29,2024-09-29,Bakersfield,California,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,142.3,1,741,Wicked Choccy's
2024-11-11,2024-11-11,Dallas,Texas,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,92.1,2,132,Lot's O' Nuts
2024-11-24,2024-11-24,San Francisco,California,Chocolate,Pacific,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,142.3,3,2,Lot's O' Nuts
2021-05-11,2021-05-12,Fort Worth,Texas,Chocolate,Interior,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,92.1,3,266,Lot's O' Nuts
2021-05-11,2021-05-12,Fort Worth,Texas,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,92.1,4,267,Wicked Choccy's
2021-05-11,2021-05-12,Fort Worth,Texas,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,92.1,2,266,Lot's O' Nuts
2022-09-12,2022-09-13,New York City,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,125.1,2,3,Lot's O' Nuts
2022-09-12,2022-09-13,New York City,New York,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,125.1,4,4,Wicked Choccy's
2022-12-17,2022-12-17,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,142.3,1,8,Wicked Choccy's
2022-12-17,2022-12-17,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,142.3,5,38,Lot's O' Nuts
2022-12-17,2022-12-17,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,142.3,3,38,Lot's O' Nuts
2023-01-22,2023-01-24,Morristown,New Jersey,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,115.1,2,251,Lot's O' Nuts
2023-04-22,2023-04-22,San Francisco,California,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,142.3,1,1,Wicked Choccy's
2024-06-13,2024-06-13,Springfield,Virginia,Chocolate,Gulf,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,100.8,3,162,Lot's O' Nuts
2024-06-20,2024-06-23,Richmond,Virginia,Chocolate,Gulf,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,100.8,4,120,Wicked Choccy's
2024-06-20,2024-06-23,Richmond,Virginia,Chocolate,Gulf,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,100.8,4,120,Wicked Choccy's
2024-10-26,2024-10-29,Rochester,Minnesota,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,94.6,1,514,Wicked Choccy's
2024-10-26,2024-10-29,Rochester,Minnesota,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,94.6,5,513,Lot's O' Nuts
2024-11-03,2024-11-04,San Francisco,California,Chocolate,Pacific,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,142.3,4,1,Wicked Choccy's
2024-10-21,2024-10-22,Lakeland,Florida,Chocolate,Gulf,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,102.2,3,535,Lot's O' Nuts
2024-10-21,2024-10-22,Lakeland,Florida,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,102.2,2,535,Lot's O' Nuts
2021-05-28,2021-05-29,Seattle,Washington,Chocolate,Pacific,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,114.1,4,42,Wicked Choccy's
2021-05-28,2021-05-29,Seattle,Washington,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,114.1,1,42,Wicked Choccy's
2022-11-14,2022-11-14,Springfield,Virginia,Chocolate,Gulf,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,100.8,4,163,Wicked Choccy's
2022-11-14,2022-11-14,Springfield,Virginia,Other,Gulf,Kazookles,6.5,2,0.5,6.0,The Other Factory,100.8,9,281,The Other Factory
2022-11-14,2022-11-15,New York City,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,125.1,2,3,Lot's O' Nuts
2022-11-14,2022-11-15,New York City,New York,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,125.1,3,3,Lot's O' Nuts
2022-11-14,2022-11-15,New York City,New York,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,125.1,5,3,Lot's O' Nuts
2023-05-05,2023-05-05,Murfreesboro,Tennessee,Chocolate,Gulf,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,90.3,4,1023,Wicked Choccy's
2023-11-03,2023-11-05,Dallas,Texas,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,92.1,2,132,Lot's O' Nuts
2024-05-19,2024-05-19,Rockford,Illinois,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,94.7,2,621,Lot's O' Nuts
2024-11-03,2024-11-03,Richmond,Kentucky,Other,Gulf,Wonka Gum,6.25,5,3.25,3.0,Secret Factory,92.5,6,1085,Secret Factory
2024-11-21,2024-11-21,San Francisco,California,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,142.3,5,2,Lot's O' Nuts
2024-11-21,2024-11-21,San Francisco,California,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,142.3,4,1,Wicked Choccy's
2021-04-07,2021-04-07,Mobile,Alabama,Chocolate,Gulf,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,88.6,4,877,Wicked Choccy's
2022-07-18,2022-07-18,New York City,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,125.1,2,3,Lot's O' Nuts
2022-07-18,2022-07-18,New York City,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,125.1,2,3,Lot's O' Nuts
2022-07-18,2022-07-18,New York City,New York,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,125.1,3,3,Lot's O' Nuts
2023-07-20,2023-07-20,Long Beach,New York,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,125.1,1,471,Wicked Choccy's
2023-09-08,2023-09-08,Santa Ana,California,Chocolate,Pacific,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,142.3,3,339,Lot's O' Nuts
2024-05-14,2024-05-14,Santa Ana,California,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,142.3,5,339,Lot's O' Nuts
2024-05-14,2024-05-14,Santa Ana,California,Chocolate,Pacific,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,142.3,3,339,Lot's O' Nuts
2024-06-20,2024-06-20,Miami,Florida,Chocolate,Gulf,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,102.2,4,302,Wicked Choccy's
2024-08-18,2024-08-18,Columbus,Ohio,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,94.3,1,354,Wicked Choccy's
2021-04-04,2021-04-05,San Francisco,California,Chocolate,Pacific,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,142.3,4,1,Wicked Choccy's
2023-09-03,2023-09-03,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,97.2,3,39,Lot's O' Nuts
2023-09-03,2023-09-03,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,97.2,1,65,Wicked Choccy's
2021-11-11,2021-11-14,Madison,Wisconsin,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,97.7,5,901,Lot's O' Nuts
2023-04-16,2023-04-18,Nashville,Tennessee,Chocolate,Gulf,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,90.3,4,324,Wicked Choccy's
2023-04-16,2023-04-18,Nashville,Tennessee,Chocolate,Gulf,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,90.3,4,324,Wicked Choccy's
2023-08-16,2023-08-16,San Francisco,California,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,142.3,2,2,Lot's O' Nuts
2023-09-05,2023-09-05,Detroit,Michigan,Chocolate,Interior,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,90.1,3,20,Lot's O' Nuts
2023-09-05,2023-09-05,Detroit,Michigan,Chocolate,Interior,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,90.1,4,21,Wicked Choccy's
2023-09-05,2023-09-05,Detroit,Michigan,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,90.1,2,20,Lot's O' Nuts
2023-09-05,2023-09-05,Detroit,Michigan,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,90.1,2,20,Lot's O' Nuts
2023-09-05,2023-09-05,Detroit,Michigan,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,90.1,1,21,Wicked Choccy's
2023-09-05,2023-09-05,Detroit,Michigan,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,90.1,4,21,Wicked Choccy's
2023-09-24,2023-09-27,Columbus,Ohio,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,94.3,2,138,Lot's O' Nuts
2023-12-14,2023-12-15,New York City,New York,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,125.1,1,4,Wicked Choccy's
2023-12-14,2023-12-15,New York City,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,125.1,2,3,Lot's O' Nuts
